"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C1:    Active                                    "
"        Satellite/C1_P1_S1:    Active                              "
"        Satellite/C1_P1_S2:    Active                              "
"        Satellite/C1_P1_S3:    Active                              "
"        Satellite/C1_P1_S4:    Active                              "
"        Satellite/C1_P1_S5:    Active                              "
"        Satellite/C1_P1_S6:    Active                              "
"        Satellite/C1_P2_S1:    Active                              "
"        Satellite/C1_P2_S2:    Active                              "
"        Satellite/C1_P2_S3:    Active                              "
"        Satellite/C1_P2_S4:    Active                              "
"        Satellite/C1_P2_S5:    Active                              "
"        Satellite/C1_P2_S6:    Active                              "
"        Satellite/C1_P3_S1:    Active                              "
"        Satellite/C1_P3_S2:    Active                              "
"        Satellite/C1_P3_S3:    Active                              "
"        Satellite/C1_P3_S4:    Active                              "
"        Satellite/C1_P3_S5:    Active                              "
"        Satellite/C1_P3_S6:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-16.049,79.769,228.494
-16.049,80.417,228.487
-16.049,81.065,228.504
-16.049,81.713,228.485
-16.049,82.361,228.502
-16.049,83.009,228.492
-16.049,83.657,228.501
-16.049,84.306,228.498
-16.049,84.954,228.499
-16.049,85.602,228.503
-16.049,86.250,228.496
-16.049,86.898,228.508
-16.049,87.546,228.491
-16.049,88.194,228.514
-16.049,88.843,228.486
-16.049,89.491,228.484
-16.049,90.139,228.503
-16.049,90.787,228.489
-16.049,91.435,228.510
-16.049,92.083,228.495
-16.049,92.731,228.504
-16.049,93.380,228.499
-16.049,94.028,228.496
-16.049,94.676,228.503
-15.556,60.324,227.929
-15.556,60.972,227.940
-15.556,61.620,227.928
-15.556,62.269,227.935
-15.556,62.917,227.928
-15.556,63.565,227.931
-15.556,64.213,227.932
-15.556,64.861,227.932
-15.556,65.509,227.932
-15.556,66.157,227.936
-15.556,66.806,227.932
-15.556,67.454,227.939
-15.556,68.102,227.933
-15.556,68.750,227.941
-15.556,69.398,227.934
-15.556,70.046,227.931
-15.556,70.694,227.934
-15.556,71.343,227.933
-15.556,71.991,227.933
-15.556,72.639,227.935
-15.556,73.287,227.935
-15.556,73.935,227.935
-15.556,74.583,227.940
-15.556,75.231,227.934
-15.556,75.880,227.939
-15.556,76.528,227.932
-15.556,77.176,227.936
-15.556,77.824,227.930
-15.556,78.472,227.932
-15.556,79.120,227.928
-15.556,79.769,227.934
-15.556,80.417,227.928
-15.556,81.065,227.936
-15.556,81.713,227.929
-15.556,82.361,227.940
-15.556,83.009,227.929
-15.556,83.657,227.933
-15.556,84.306,227.930
-15.556,84.954,227.930
-15.556,85.602,227.936
-15.556,86.250,227.934
-15.556,86.898,227.935
-15.556,87.546,227.936
-15.556,88.194,227.936
-15.556,88.843,227.938
-15.556,89.491,227.937
-15.556,90.139,227.938
-15.556,90.787,227.937
-15.556,91.435,227.938
-15.556,92.083,227.935
-15.556,92.731,227.932
-15.556,93.380,227.933
-15.556,94.028,227.932
-15.556,94.676,227.935
-15.062,60.324,212.808
-15.062,60.972,212.605
-15.062,61.620,212.867
-15.062,62.269,212.780
-15.062,62.917,212.939
-15.062,63.565,212.746
-15.062,64.213,212.973
-15.062,64.861,212.714
-15.062,65.509,212.997
-15.062,66.157,212.867
-15.062,66.806,212.885
-15.062,67.454,212.847
-15.062,68.102,212.804
-15.062,68.750,212.927
-15.062,69.398,212.766
-15.062,70.046,212.917
-15.062,70.694,212.805
-15.062,71.343,212.854
-15.062,71.991,212.857
-15.062,72.639,212.802
-15.062,73.287,212.602
-15.062,73.935,212.827
-15.062,74.583,212.630
-15.062,75.231,212.900
-15.062,75.880,212.802
-15.062,76.528,213.001
-15.062,77.176,212.693
-15.062,77.824,213.013
-15.062,78.472,212.721
-15.062,79.120,212.970
-15.062,79.769,212.756
-15.062,80.417,212.879
-15.062,81.065,212.624
-15.062,81.713,212.808
-15.062,82.361,212.602
-15.062,83.009,212.809
-15.062,83.657,212.849
-15.062,84.306,212.861
-15.062,84.954,212.803
-15.062,85.602,212.924
-15.062,86.250,212.763
-15.062,86.898,212.631
-15.062,87.546,212.829
-15.062,88.194,212.933
-15.062,88.843,212.917
-15.062,89.491,212.833
-15.062,90.139,212.903
-15.062,90.787,212.754
-15.062,91.435,212.926
-15.062,92.083,212.756
-15.062,92.731,212.925
-15.062,93.380,212.799
-15.062,94.028,212.855
-15.062,94.676,212.849
-14.568,60.324,211.665
-14.568,60.972,211.718
-14.568,61.620,211.702
-14.568,62.269,211.721
-14.568,62.917,211.649
-14.568,63.565,211.711
-14.568,64.213,211.646
-14.568,64.861,211.701
-14.568,65.509,211.661
-14.568,66.157,211.705
-14.568,66.806,211.687
-14.568,67.454,211.711
-14.568,68.102,211.692
-14.568,68.750,211.661
-14.568,69.398,211.705
-14.568,70.046,211.706
-14.568,70.694,211.718
-14.568,71.343,211.716
-14.568,71.991,211.720
-14.568,72.639,211.700
-14.568,73.287,211.666
-14.568,73.935,211.682
-14.568,74.583,211.712
-14.568,75.231,211.679
-14.568,75.880,211.710
-14.568,76.528,211.644
-14.568,77.176,211.704
-14.568,77.824,211.640
-14.568,78.472,211.703
-14.568,79.120,211.640
-14.568,79.769,211.713
-14.568,80.417,211.684
-14.568,81.065,211.722
-14.568,81.713,211.683
-14.568,82.361,211.668
-14.568,83.009,211.700
-14.568,83.657,211.712
-14.568,84.306,211.716
-14.568,84.954,211.719
-14.568,85.602,211.657
-14.568,86.250,211.706
-14.568,86.898,211.661
-14.568,87.546,211.693
-14.568,88.194,211.701
-14.568,88.843,211.698
-14.568,89.491,211.695
-14.568,90.139,211.661
-14.568,90.787,211.699
-14.568,91.435,211.656
-14.568,92.083,211.710
-14.568,92.731,211.659
-14.568,93.380,211.719
-14.568,94.028,211.701
-14.568,94.676,211.727
-14.074,60.324,211.031
-14.074,60.972,211.006
-14.074,61.620,211.032
-14.074,62.269,211.015
-14.074,62.917,211.032
-14.074,63.565,211.023
-14.074,64.213,211.020
-14.074,64.861,211.031
-14.074,65.509,211.037
-14.074,66.157,211.037
-14.074,66.806,211.040
-14.074,67.454,211.038
-14.074,68.102,211.037
-14.074,68.750,211.014
-14.074,69.398,211.032
-14.074,70.046,211.020
-14.074,70.694,211.026
-14.074,71.343,211.024
-14.074,71.991,211.019
-14.074,72.639,211.028
-14.074,73.287,211.011
-14.074,73.935,211.033
-14.074,74.583,211.002
-14.074,75.231,211.038
-14.074,75.880,211.036
-14.074,76.528,211.041
-14.074,77.176,211.027
-14.074,77.824,211.018
-14.074,78.472,211.025
-14.074,79.120,211.034
-14.074,79.769,211.019
-14.074,80.417,211.032
-14.074,81.065,210.999
-14.074,81.713,211.032
-14.074,82.361,211.008
-14.074,83.009,211.030
-14.074,83.657,211.016
-14.074,84.306,211.027
-14.074,84.954,211.023
-14.074,85.602,211.023
-14.074,86.250,211.029
-14.074,86.898,211.018
-14.074,87.546,211.033
-14.074,88.194,211.033
-14.074,88.843,211.037
-14.074,89.491,211.040
-14.074,90.139,211.013
-14.074,90.787,211.034
-14.074,91.435,211.017
-14.074,92.083,211.026
-14.074,92.731,211.026
-14.074,93.380,211.018
-14.074,94.028,211.026
-14.074,94.676,211.008
-13.580,60.324,210.478
-13.580,60.972,210.475
-13.580,61.620,210.477
-13.580,62.269,210.476
-13.580,62.917,210.469
-13.580,63.565,210.477
-13.580,64.213,210.473
-13.580,64.861,210.477
-13.580,65.509,210.475
-13.580,66.157,210.478
-13.580,66.806,210.477
-13.580,67.454,210.479
-13.580,68.102,210.480
-13.580,68.750,210.479
-13.580,69.398,210.483
-13.580,70.046,210.478
-13.580,70.694,210.484
-13.580,71.343,210.479
-13.580,71.991,210.476
-13.580,72.639,210.484
-13.580,73.287,210.478
-13.580,73.935,210.482
-13.580,74.583,210.479
-13.580,75.231,210.480
-13.580,75.880,210.479
-13.580,76.528,210.476
-13.580,77.176,210.478
-13.580,77.824,210.471
-13.580,78.472,210.476
-13.580,79.120,210.472
-13.580,79.769,210.475
-13.580,80.417,210.475
-13.580,81.065,210.475
-13.580,81.713,210.478
-13.580,82.361,210.475
-13.580,83.009,210.480
-13.580,83.657,210.479
-13.580,84.306,210.484
-13.580,84.954,210.479
-13.580,85.602,210.474
-13.580,86.250,210.480
-13.580,86.898,210.475
-13.580,87.546,210.481
-13.580,88.194,210.478
-13.580,88.843,210.481
-13.580,89.491,210.481
-13.580,90.139,210.480
-13.580,90.787,210.482
-13.580,91.435,210.477
-13.580,92.083,210.482
-13.580,92.731,210.474
-13.580,93.380,210.481
-13.580,94.028,210.485
-13.580,94.676,210.478
-13.086,60.216,195.082
-13.086,60.648,195.111
-13.086,61.080,195.258
-13.086,61.512,195.235
-13.086,61.944,195.096
-13.086,62.377,195.258
-13.086,62.809,195.204
-13.086,63.241,195.116
-13.086,63.673,195.150
-13.086,64.105,195.198
-13.086,64.537,195.141
-13.086,64.969,195.116
-13.086,65.401,195.171
-13.086,65.833,195.167
-13.086,66.265,195.147
-13.086,66.698,195.145
-13.086,67.130,195.194
-13.086,67.562,195.177
-13.086,67.994,195.118
-13.086,68.426,195.118
-13.086,68.858,195.253
-13.086,69.290,195.137
-13.086,69.722,195.101
-13.086,70.154,195.239
-13.086,70.586,195.258
-13.086,71.019,195.085
-13.086,71.451,195.262
-13.086,71.883,195.259
-13.086,72.315,195.087
-13.086,72.747,195.106
-13.086,73.179,195.266
-13.086,73.611,195.227
-13.086,74.043,195.102
-13.086,74.475,195.266
-13.086,74.907,195.217
-13.086,75.340,195.122
-13.086,75.772,195.144
-13.086,76.204,195.191
-13.086,76.636,195.146
-13.086,77.068,195.122
-13.086,77.500,195.165
-13.086,77.932,195.173
-13.086,78.364,195.153
-13.086,78.796,195.139
-13.086,79.228,195.201
-13.086,79.660,195.184
-13.086,80.093,195.113
-13.086,80.525,195.112
-13.086,80.957,195.246
-13.086,81.389,195.142
-13.086,81.821,195.096
-13.086,82.253,195.247
-13.086,82.685,195.250
-13.086,83.117,195.079
-13.086,83.549,195.270
-13.086,83.981,195.251
-13.086,84.414,195.093
-13.086,84.846,195.101
-13.086,85.278,195.224
-13.086,85.710,195.220
-13.086,86.142,195.107
-13.086,86.574,195.176
-13.086,87.006,195.210
-13.086,87.438,195.128
-13.086,87.870,195.139
-13.086,88.302,195.184
-13.086,88.735,195.152
-13.086,89.167,195.127
-13.086,89.599,195.159
-13.086,90.031,195.180
-13.086,90.463,195.159
-13.086,90.895,195.133
-13.086,91.327,195.208
-13.086,91.759,195.234
-13.086,92.191,195.108
-13.086,92.623,195.105
-13.086,93.056,195.239
-13.086,93.488,195.148
-13.086,93.920,195.090
-13.086,94.352,195.238
-13.086,94.784,195.242
-12.593,60.216,194.199
-12.593,60.648,194.195
-12.593,61.080,194.200
-12.593,61.512,194.208
-12.593,61.944,194.192
-12.593,62.377,194.180
-12.593,62.809,194.217
-12.593,63.241,194.202
-12.593,63.673,194.159
-12.593,64.105,194.225
-12.593,64.537,194.213
-12.593,64.969,194.170
-12.593,65.401,194.212
-12.593,65.833,194.223
-12.593,66.265,194.168
-12.593,66.698,194.197
-12.593,67.130,194.227
-12.593,67.562,194.197
-12.593,67.994,194.186
-12.593,68.426,194.216
-12.593,68.858,194.214
-12.593,69.290,194.190
-12.593,69.722,194.208
-12.593,70.154,194.207
-12.593,70.586,194.193
-12.593,71.019,194.199
-12.593,71.451,194.198
-12.593,71.883,194.195
-12.593,72.315,194.201
-12.593,72.747,194.193
-12.593,73.179,194.199
-12.593,73.611,194.210
-12.593,74.043,194.191
-12.593,74.475,194.179
-12.593,74.907,194.217
-12.593,75.340,194.204
-12.593,75.772,194.161
-12.593,76.204,194.224
-12.593,76.636,194.215
-12.593,77.068,194.169
-12.593,77.500,194.210
-12.593,77.932,194.225
-12.593,78.364,194.166
-12.593,78.796,194.195
-12.593,79.228,194.229
-12.593,79.660,194.199
-12.593,80.093,194.188
-12.593,80.525,194.214
-12.593,80.957,194.215
-12.593,81.389,194.192
-12.593,81.821,194.207
-12.593,82.253,194.200
-12.593,82.685,194.195
-12.593,83.117,194.197
-12.593,83.549,194.196
-12.593,83.981,194.197
-12.593,84.414,194.203
-12.593,84.846,194.191
-12.593,85.278,194.197
-12.593,85.710,194.211
-12.593,86.142,194.193
-12.593,86.574,194.178
-12.593,87.006,194.219
-12.593,87.438,194.205
-12.593,87.870,194.163
-12.593,88.302,194.226
-12.593,88.735,194.227
-12.593,89.167,194.162
-12.593,89.599,194.209
-12.593,90.031,194.226
-12.593,90.463,194.165
-12.593,90.895,194.194
-12.593,91.327,194.230
-12.593,91.759,194.172
-12.593,92.191,194.190
-12.593,92.623,194.213
-12.593,93.056,194.192
-12.593,93.488,194.194
-12.593,93.920,194.205
-12.593,94.352,194.198
-12.593,94.784,194.197
-12.099,60.216,193.550
-12.099,60.648,193.561
-12.099,61.080,193.571
-12.099,61.512,193.558
-12.099,61.944,193.554
-12.099,62.377,193.560
-12.099,62.809,193.565
-12.099,63.241,193.546
-12.099,63.673,193.560
-12.099,64.105,193.564
-12.099,64.537,193.537
-12.099,64.969,193.559
-12.099,65.401,193.545
-12.099,65.833,193.529
-12.099,66.265,193.558
-12.099,66.698,193.550
-12.099,67.130,193.538
-12.099,67.562,193.559
-12.099,67.994,193.555
-12.099,68.426,193.551
-12.099,68.858,193.566
-12.099,69.290,193.559
-12.099,69.722,193.540
-12.099,70.154,193.571
-12.099,70.586,193.563
-12.099,71.019,193.541
-12.099,71.451,193.567
-12.099,71.883,193.568
-12.099,72.315,193.550
-12.099,72.747,193.561
-12.099,73.179,193.572
-12.099,73.611,193.559
-12.099,74.043,193.554
-12.099,74.475,193.559
-12.099,74.907,193.555
-12.099,75.340,193.546
-12.099,75.772,193.559
-12.099,76.204,193.537
-12.099,76.636,193.537
-12.099,77.068,193.558
-12.099,77.500,193.544
-12.099,77.932,193.530
-12.099,78.364,193.559
-12.099,78.796,193.551
-12.099,79.228,193.561
-12.099,79.660,193.560
-12.099,80.093,193.556
-12.099,80.525,193.551
-12.099,80.957,193.566
-12.099,81.389,193.560
-12.099,81.821,193.539
-12.099,82.253,193.570
-12.099,82.685,193.563
-12.099,83.117,193.542
-12.099,83.549,193.566
-12.099,83.981,193.569
-12.099,84.414,193.551
-12.099,84.846,193.560
-12.099,85.278,193.573
-12.099,85.710,193.559
-12.099,86.142,193.553
-12.099,86.574,193.558
-12.099,87.006,193.556
-12.099,87.438,193.545
-12.099,87.870,193.558
-12.099,88.302,193.537
-12.099,88.735,193.536
-12.099,89.167,193.558
-12.099,89.599,193.545
-12.099,90.031,193.531
-12.099,90.463,193.560
-12.099,90.895,193.551
-12.099,91.327,193.560
-12.099,91.759,193.561
-12.099,92.191,193.557
-12.099,92.623,193.550
-12.099,93.056,193.565
-12.099,93.488,193.561
-12.099,93.920,193.539
-12.099,94.352,193.570
-12.099,94.784,193.564
-11.605,60.216,193.020
-11.605,60.648,193.019
-11.605,61.080,193.011
-11.605,61.512,193.022
-11.605,61.944,193.022
-11.605,62.377,193.022
-11.605,62.809,193.022
-11.605,63.241,193.024
-11.605,63.673,193.016
-11.605,64.105,193.022
-11.605,64.537,193.025
-11.605,64.969,193.016
-11.605,65.401,193.025
-11.605,65.833,193.025
-11.605,66.265,193.019
-11.605,66.698,193.025
-11.605,67.130,193.021
-11.605,67.562,193.022
-11.605,67.994,193.024
-11.605,68.426,193.022
-11.605,68.858,193.023
-11.605,69.290,193.022
-11.605,69.722,193.021
-11.605,70.154,193.016
-11.605,70.586,193.018
-11.605,71.019,193.021
-11.605,71.451,193.018
-11.605,71.883,193.013
-11.605,72.315,193.020
-11.605,72.747,193.019
-11.605,73.179,193.011
-11.605,73.611,193.021
-11.605,74.043,193.022
-11.605,74.475,193.022
-11.605,74.907,193.022
-11.605,75.340,193.024
-11.605,75.772,193.016
-11.605,76.204,193.022
-11.605,76.636,193.025
-11.605,77.068,193.016
-11.605,77.500,193.025
-11.605,77.932,193.025
-11.605,78.364,193.020
-11.605,78.796,193.025
-11.605,79.228,193.021
-11.605,79.660,193.022
-11.605,80.093,193.024
-11.605,80.525,193.022
-11.605,80.957,193.023
-11.605,81.389,193.021
-11.605,81.821,193.021
-11.605,82.253,193.016
-11.605,82.685,193.018
-11.605,83.117,193.021
-11.605,83.549,193.018
-11.605,83.981,193.013
-11.605,84.414,193.020
-11.605,84.846,193.019
-11.605,85.278,193.011
-11.605,85.710,193.021
-11.605,86.142,193.022
-11.605,86.574,193.022
-11.605,87.006,193.023
-11.605,87.438,193.025
-11.605,87.870,193.016
-11.605,88.302,193.022
-11.605,88.735,193.026
-11.605,89.167,193.016
-11.605,89.599,193.025
-11.605,90.031,193.025
-11.605,90.463,193.020
-11.605,90.895,193.025
-11.605,91.327,193.022
-11.605,91.759,193.022
-11.605,92.191,193.024
-11.605,92.623,193.022
-11.605,93.056,193.023
-11.605,93.488,193.021
-11.605,93.920,193.021
-11.605,94.352,193.016
-11.605,94.784,193.018
-11.111,60.216,177.625
-11.111,60.648,177.630
-11.111,61.080,177.510
-11.111,61.512,177.652
-11.111,61.944,177.606
-11.111,62.377,177.603
-11.111,62.809,177.660
-11.111,63.241,177.612
-11.111,63.673,177.592
-11.111,64.105,177.530
-11.111,64.537,177.603
-11.111,64.969,177.577
-11.111,65.401,177.550
-11.111,65.833,177.530
-11.111,66.265,177.574
-11.111,66.698,177.586
-11.111,67.130,177.655
-11.111,67.562,177.546
-11.111,67.994,177.588
-11.111,68.426,177.659
-11.111,68.858,177.529
-11.111,69.290,177.606
-11.111,69.722,177.625
-11.111,70.154,177.650
-11.111,70.586,177.626
-11.111,71.019,177.603
-11.111,71.451,177.647
-11.111,71.883,177.499
-11.111,72.315,177.630
-11.111,72.747,177.624
-11.111,73.179,177.514
-11.111,73.611,177.657
-11.111,74.043,177.601
-11.111,74.475,177.598
-11.111,74.907,177.665
-11.111,75.340,177.616
-11.111,75.772,177.587
-11.111,76.204,177.534
-11.111,76.636,177.607
-11.111,77.068,177.572
-11.111,77.500,177.577
-11.111,77.932,177.527
-11.111,78.364,177.578
-11.111,78.796,177.581
-11.111,79.228,177.649
-11.111,79.660,177.542
-11.111,80.093,177.593
-11.111,80.525,177.653
-11.111,80.957,177.525
-11.111,81.389,177.611
-11.111,81.821,177.621
-11.111,82.253,177.645
-11.111,82.685,177.631
-11.111,83.117,177.607
-11.111,83.549,177.642
-11.111,83.981,177.503
-11.111,84.414,177.635
-11.111,84.846,177.619
-11.111,85.278,177.517
-11.111,85.710,177.639
-11.111,86.142,177.596
-11.111,86.574,177.593
-11.111,87.006,177.516
-11.111,87.438,177.621
-11.111,87.870,177.582
-11.111,88.302,177.538
-11.111,88.735,177.612
-11.111,89.167,177.568
-11.111,89.599,177.618
-11.111,90.031,177.523
-11.111,90.463,177.583
-11.111,90.895,177.578
-11.111,91.327,177.644
-11.111,91.759,177.538
-11.111,92.191,177.598
-11.111,92.623,177.648
-11.111,93.056,177.522
-11.111,93.488,177.616
-11.111,93.920,177.616
-11.111,94.352,177.639
-11.111,94.784,177.636
-10.617,60.216,176.694
-10.617,60.648,176.719
-10.617,61.080,176.693
-10.617,61.512,176.691
-10.617,61.944,176.710
-10.617,62.377,176.728
-10.617,62.809,176.687
-10.617,63.241,176.713
-10.617,63.673,176.732
-10.617,64.105,176.685
-10.617,64.537,176.716
-10.617,64.969,176.723
-10.617,65.401,176.723
-10.617,65.833,176.681
-10.617,66.265,176.724
-10.617,66.698,176.718
-10.617,67.130,176.683
-10.617,67.562,176.732
-10.617,67.994,176.715
-10.617,68.426,176.684
-10.617,68.858,176.688
-10.617,69.290,176.726
-10.617,69.722,176.685
-10.617,70.154,176.693
-10.617,70.586,176.724
-10.617,71.019,176.694
-10.617,71.451,176.708
-10.617,71.883,176.699
-10.617,72.315,176.693
-10.617,72.747,176.718
-10.617,73.179,176.694
-10.617,73.611,176.690
-10.617,74.043,176.711
-10.617,74.475,176.727
-10.617,74.907,176.686
-10.617,75.340,176.715
-10.617,75.772,176.730
-10.617,76.204,176.684
-10.617,76.636,176.678
-10.617,77.068,176.721
-10.617,77.500,176.721
-10.617,77.932,176.682
-10.617,78.364,176.725
-10.617,78.796,176.717
-10.617,79.228,176.685
-10.617,79.660,176.734
-10.617,80.093,176.715
-10.617,80.525,176.686
-10.617,80.957,176.689
-10.617,81.389,176.727
-10.617,81.821,176.686
-10.617,82.253,176.695
-10.617,82.685,176.725
-10.617,83.117,176.693
-10.617,83.549,176.707
-10.617,83.981,176.698
-10.617,84.414,176.691
-10.617,84.846,176.716
-10.617,85.278,176.695
-10.617,85.710,176.688
-10.617,86.142,176.713
-10.617,86.574,176.725
-10.617,87.006,176.685
-10.617,87.438,176.717
-10.617,87.870,176.729
-10.617,88.302,176.682
-10.617,88.735,176.680
-10.617,89.167,176.721
-10.617,89.599,176.719
-10.617,90.031,176.683
-10.617,90.463,176.727
-10.617,90.895,176.715
-10.617,91.327,176.686
-10.617,91.759,176.735
-10.617,92.191,176.716
-10.617,92.623,176.688
-10.617,93.056,176.690
-10.617,93.488,176.729
-10.617,93.920,176.688
-10.617,94.352,176.696
-10.617,94.784,176.727
-10.123,60.216,176.092
-10.123,60.648,176.084
-10.123,61.080,176.060
-10.123,61.512,176.086
-10.123,61.944,176.089
-10.123,62.377,176.058
-10.123,62.809,176.081
-10.123,63.241,176.093
-10.123,63.673,176.057
-10.123,64.105,176.079
-10.123,64.537,176.096
-10.123,64.969,176.074
-10.123,65.401,176.079
-10.123,65.833,176.080
-10.123,66.265,176.066
-10.123,66.698,176.078
-10.123,67.130,176.080
-10.123,67.562,176.066
-10.123,67.994,176.087
-10.123,68.426,176.093
-10.123,68.858,176.068
-10.123,69.290,176.079
-10.123,69.722,176.093
-10.123,70.154,176.070
-10.123,70.586,176.070
-10.123,71.019,176.092
-10.123,71.451,176.078
-10.123,71.883,176.064
-10.123,72.315,176.092
-10.123,72.747,176.084
-10.123,73.179,176.061
-10.123,73.611,176.086
-10.123,74.043,176.090
-10.123,74.475,176.058
-10.123,74.907,176.081
-10.123,75.340,176.090
-10.123,75.772,176.057
-10.123,76.204,176.080
-10.123,76.636,176.080
-10.123,77.068,176.074
-10.123,77.500,176.080
-10.123,77.932,176.080
-10.123,78.364,176.067
-10.123,78.796,176.094
-10.123,79.228,176.081
-10.123,79.660,176.065
-10.123,80.093,176.087
-10.123,80.525,176.093
-10.123,80.957,176.067
-10.123,81.389,176.079
-10.123,81.821,176.093
-10.123,82.253,176.071
-10.123,82.685,176.069
-10.123,83.117,176.092
-10.123,83.549,176.078
-10.123,83.981,176.064
-10.123,84.414,176.093
-10.123,84.846,176.085
-10.123,85.278,176.061
-10.123,85.710,176.085
-10.123,86.142,176.090
-10.123,86.574,176.059
-10.123,87.006,176.081
-10.123,87.438,176.091
-10.123,87.870,176.058
-10.123,88.302,176.080
-10.123,88.735,176.079
-10.123,89.167,176.075
-10.123,89.599,176.086
-10.123,90.031,176.079
-10.123,90.463,176.067
-10.123,90.895,176.093
-10.123,91.327,176.081
-10.123,91.759,176.061
-10.123,92.191,176.086
-10.123,92.623,176.092
-10.123,93.056,176.067
-10.123,93.488,176.078
-10.123,93.920,176.092
-10.123,94.352,176.071
-10.123,94.784,176.069
-9.630,60.216,175.552
-9.630,60.648,175.557
-9.630,61.080,175.561
-9.630,61.512,175.548
-9.630,61.944,175.563
-9.630,62.377,175.561
-9.630,62.809,175.552
-9.630,63.241,175.561
-9.630,63.673,175.560
-9.630,64.105,175.556
-9.630,64.537,175.557
-9.630,64.969,175.560
-9.630,65.401,175.558
-9.630,65.833,175.552
-9.630,66.265,175.560
-9.630,66.698,175.559
-9.630,67.130,175.546
-9.630,67.562,175.561
-9.630,67.994,175.562
-9.630,68.426,175.544
-9.630,68.858,175.561
-9.630,69.290,175.564
-9.630,69.722,175.550
-9.630,70.154,175.560
-9.630,70.586,175.557
-9.630,71.019,175.555
-9.630,71.451,175.558
-9.630,71.883,175.559
-9.630,72.315,175.552
-9.630,72.747,175.557
-9.630,73.179,175.561
-9.630,73.611,175.548
-9.630,74.043,175.563
-9.630,74.475,175.561
-9.630,74.907,175.552
-9.630,75.340,175.561
-9.630,75.772,175.560
-9.630,76.204,175.556
-9.630,76.636,175.557
-9.630,77.068,175.560
-9.630,77.500,175.558
-9.630,77.932,175.552
-9.630,78.364,175.560
-9.630,78.796,175.559
-9.630,79.228,175.546
-9.630,79.660,175.561
-9.630,80.093,175.562
-9.630,80.525,175.544
-9.630,80.957,175.561
-9.630,81.389,175.564
-9.630,81.821,175.550
-9.630,82.253,175.560
-9.630,82.685,175.557
-9.630,83.117,175.549
-9.630,83.549,175.558
-9.630,83.981,175.559
-9.630,84.414,175.542
-9.630,84.846,175.557
-9.630,85.278,175.561
-9.630,85.710,175.548
-9.630,86.142,175.563
-9.630,86.574,175.561
-9.630,87.006,175.552
-9.630,87.438,175.561
-9.630,87.870,175.560
-9.630,88.302,175.556
-9.630,88.735,175.557
-9.630,89.167,175.560
-9.630,89.599,175.558
-9.630,90.031,175.552
-9.630,90.463,175.560
-9.630,90.895,175.559
-9.630,91.327,175.546
-9.630,91.759,175.561
-9.630,92.191,175.562
-9.630,92.623,175.539
-9.630,93.056,175.561
-9.630,93.488,175.564
-9.630,93.920,175.550
-9.630,94.352,175.560
-9.630,94.784,175.557
-9.136,60.216,160.046
-9.136,60.648,160.049
-9.136,61.080,159.998
-9.136,61.512,160.032
-9.136,61.944,160.058
-9.136,62.377,160.025
-9.136,62.809,160.017
-9.136,63.241,159.960
-9.136,63.673,160.051
-9.136,64.105,160.000
-9.136,64.537,159.995
-9.136,64.969,160.048
-9.136,65.401,159.983
-9.136,65.833,159.987
-9.136,66.265,160.038
-9.136,66.698,159.971
-9.136,67.130,159.999
-9.136,67.562,160.006
-9.136,67.994,160.055
-9.136,68.426,160.014
-9.136,68.858,159.997
-9.136,69.290,160.058
-9.136,69.722,160.029
-9.136,70.154,160.017
-9.136,70.586,160.035
-9.136,71.019,160.047
-9.136,71.451,160.035
-9.136,71.883,160.012
-9.136,72.315,160.042
-9.136,72.747,160.053
-9.136,73.179,160.001
-9.136,73.611,160.028
-9.136,74.043,160.062
-9.136,74.475,160.028
-9.136,74.907,160.013
-9.136,75.340,159.963
-9.136,75.772,160.055
-9.136,76.204,159.997
-9.136,76.636,159.992
-9.136,77.068,160.051
-9.136,77.500,159.985
-9.136,77.932,159.990
-9.136,78.364,160.034
-9.136,78.796,160.075
-9.136,79.228,160.002
-9.136,79.660,160.003
-9.136,80.093,160.052
-9.136,80.525,160.018
-9.136,80.957,160.000
-9.136,81.389,160.054
-9.136,81.821,160.032
-9.136,82.253,160.020
-9.136,82.685,160.032
-9.136,83.117,160.043
-9.136,83.549,160.039
-9.136,83.981,160.008
-9.136,84.414,160.038
-9.136,84.846,160.057
-9.136,85.278,160.004
-9.136,85.710,160.025
-9.136,86.142,160.066
-9.136,86.574,160.032
-9.136,87.006,160.010
-9.136,87.438,159.966
-9.136,87.870,160.058
-9.136,88.302,159.994
