"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/SSO:    Active                                   "
"        Satellite/R_SSO_P1_S1:    Active                           "
"        Satellite/R_SSO_P1_S2:    Active                           "
"        Satellite/R_SSO_P1_S3:    Active                           "
"        Satellite/R_SSO_P1_S4:    Active                           "
"        Satellite/R_SSO_P1_S5:    Active                           "
"        Satellite/R_SSO_P1_S6:    Active                           "
"        Satellite/R_SSO_P2_S1:    Active                           "
"        Satellite/R_SSO_P2_S2:    Active                           "
"        Satellite/R_SSO_P2_S3:    Active                           "
"        Satellite/R_SSO_P2_S4:    Active                           "
"        Satellite/R_SSO_P2_S5:    Active                           "
"        Satellite/R_SSO_P2_S6:    Active                           "
"        Satellite/R_SSO_P3_S1:    Active                           "
"        Satellite/R_SSO_P3_S2:    Active                           "
"        Satellite/R_SSO_P3_S3:    Active                           "
"        Satellite/R_SSO_P3_S4:    Active                           "
"        Satellite/R_SSO_P3_S5:    Active                           "
"        Satellite/R_SSO_P3_S6:    Active                           "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-21.481,62.269,164.438
-21.481,62.917,164.441
-21.481,63.565,164.423
-21.481,64.213,164.427
-21.481,64.861,164.431
-21.481,65.509,164.435
-21.481,66.157,164.414
-21.481,66.806,164.436
-21.481,67.454,164.439
-21.481,68.102,164.442
-21.481,68.750,164.424
-21.481,69.398,164.428
-21.481,70.046,164.432
-21.481,70.694,164.435
-21.481,71.343,164.439
-21.481,71.991,164.442
-21.481,72.639,164.424
-21.481,73.287,164.428
-21.481,73.935,164.432
-21.481,74.583,164.417
-21.481,75.231,164.433
-21.481,75.880,164.436
-21.481,76.528,164.440
-21.481,77.176,164.442
-21.481,77.824,164.425
-21.481,78.472,164.429
-21.481,79.120,164.433
-21.481,79.769,164.436
-21.481,80.417,164.440
-21.481,81.065,164.421
-21.481,81.713,164.425
-21.481,82.361,164.443
-21.481,83.009,164.391
-21.481,83.657,164.430
-21.481,84.306,164.434
-21.481,84.954,164.437
-21.481,85.602,164.440
-21.481,86.250,164.443
-21.481,86.898,164.426
-21.481,87.546,164.430
-21.481,88.194,164.434
-21.481,88.843,164.437
-21.481,89.491,164.418
-21.481,90.139,164.422
-21.481,90.787,164.441
-21.481,91.435,164.395
-21.481,92.083,164.427
-21.481,92.731,164.431
-21.481,93.380,164.435
-21.481,94.028,164.438
-21.481,94.676,164.441
-20.988,60.324,151.187
-20.988,60.972,151.273
-20.988,61.620,164.661
-20.988,62.269,164.664
-20.988,62.917,164.605
-20.988,63.565,164.649
-20.988,64.213,164.653
-20.988,64.861,164.620
-20.988,65.509,151.300
-20.988,66.157,164.640
-20.988,66.806,164.635
-20.988,67.454,151.294
-20.988,68.102,164.529
-20.988,68.750,151.212
-20.988,69.398,151.274
-20.988,70.046,164.658
-20.988,70.694,164.662
-20.988,71.343,164.609
-20.988,71.991,164.646
-20.988,72.639,164.650
-20.988,73.287,164.624
-20.988,73.935,151.315
-20.988,74.583,164.644
-20.988,75.231,164.639
-20.988,75.880,151.304
-20.988,76.528,164.528
-20.988,77.176,164.669
-20.988,77.824,151.273
-20.988,78.472,164.655
-20.988,79.120,164.659
-20.988,79.769,164.613
-20.988,80.417,164.643
-20.988,81.065,164.647
-20.988,81.713,164.628
-20.988,82.361,151.331
-20.988,83.009,164.531
-20.988,83.657,164.642
-20.988,84.306,151.313
-20.988,84.954,164.528
-20.988,85.602,164.667
-20.988,86.250,164.669
-20.988,86.898,164.653
-20.988,87.546,164.656
-20.988,88.194,164.616
-20.988,88.843,164.639
-20.988,89.491,164.644
-20.988,90.139,164.632
-20.988,90.787,151.349
-20.988,91.435,164.530
-20.988,92.083,151.242
-20.988,92.731,151.321
-20.988,93.380,164.528
-20.988,94.028,164.664
-20.988,94.676,164.605
-20.494,60.324,151.281
-20.494,60.972,151.330
-20.494,61.620,151.266
-20.494,62.269,151.284
-20.494,62.917,151.247
-20.494,63.565,151.291
-20.494,64.213,151.209
-20.494,64.861,151.334
-20.494,65.509,151.290
-20.494,66.157,151.258
-20.494,66.806,151.304
-20.494,67.454,151.308
-20.494,68.102,151.266
-20.494,68.750,151.278
-20.494,69.398,151.329
-20.494,70.046,151.270
-20.494,70.694,151.222
-20.494,71.343,151.250
-20.494,71.991,151.320
-20.494,72.639,151.211
-20.494,73.287,151.331
-20.494,73.935,151.286
-20.494,74.583,151.264
-20.494,75.231,151.302
-20.494,75.880,151.310
-20.494,76.528,151.272
-20.494,77.176,151.275
-20.494,77.824,151.327
-20.494,78.472,151.274
-20.494,79.120,151.227
-20.494,79.769,151.252
-20.494,80.417,151.315
-20.494,81.065,151.276
-20.494,81.713,151.329
-20.494,82.361,151.284
-20.494,83.009,151.270
-20.494,83.657,151.266
-20.494,84.306,151.312
-20.494,84.954,151.278
-20.494,85.602,151.271
-20.494,86.250,151.324
-20.494,86.898,151.270
-20.494,87.546,151.231
-20.494,88.194,151.213
-20.494,88.843,151.311
-20.494,89.491,151.272
-20.494,90.139,151.326
-20.494,90.787,151.288
-20.494,91.435,151.277
-20.494,92.083,151.264
-20.494,92.731,151.312
-20.494,93.380,151.283
-20.494,94.028,151.267
-20.494,94.676,151.320
-20.000,60.324,151.349
-20.000,60.972,151.326
-20.000,61.620,151.352
-20.000,62.269,151.358
-20.000,62.917,151.322
-20.000,63.565,151.333
-20.000,64.213,151.360
-20.000,64.861,151.330
-20.000,65.509,151.341
-20.000,66.157,151.372
-20.000,66.806,151.370
-20.000,67.454,151.339
-20.000,68.102,151.313
-20.000,68.750,151.346
-20.000,69.398,151.322
-20.000,70.046,151.349
-20.000,70.694,151.360
-20.000,71.343,151.327
-20.000,71.991,151.334
-20.000,72.639,151.361
-20.000,73.287,151.307
-20.000,73.935,151.338
-20.000,74.583,151.371
-20.000,75.231,151.366
-20.000,75.880,151.343
-20.000,76.528,151.316
-20.000,77.176,151.343
-20.000,77.824,151.323
-20.000,78.472,151.321
-20.000,79.120,151.321
-20.000,79.769,151.332
-20.000,80.417,151.333
-20.000,81.065,151.362
-20.000,81.713,151.303
-20.000,82.361,151.335
-20.000,83.009,151.368
-20.000,83.657,151.363
-20.000,84.306,151.339
-20.000,84.954,151.318
-20.000,85.602,151.344
-20.000,86.250,151.328
-20.000,86.898,151.322
-20.000,87.546,151.274
-20.000,88.194,151.337
-20.000,88.843,151.332
-20.000,89.491,151.362
-20.000,90.139,151.299
-20.000,90.787,151.332
-20.000,91.435,151.366
-20.000,92.083,151.360
-20.000,92.731,151.336
-20.000,93.380,151.314
-20.000,94.028,151.346
-20.000,94.676,151.333
-19.506,60.324,151.446
-19.506,60.972,151.405
-19.506,61.620,151.474
-19.506,62.269,151.457
-19.506,62.917,151.475
-19.506,63.565,151.454
-19.506,64.213,151.449
-19.506,64.861,151.452
-19.506,65.509,151.438
-19.506,66.157,151.435
-19.506,66.806,151.440
-19.506,67.454,151.404
-19.506,68.102,151.425
-19.506,68.750,151.446
-19.506,69.398,151.466
-19.506,70.046,151.471
-19.506,70.694,151.454
-19.506,71.343,151.474
-19.506,71.991,151.451
-19.506,72.639,151.446
-19.506,73.287,151.424
-19.506,73.935,151.441
-19.506,74.583,151.439
-19.506,75.231,151.412
-19.506,75.880,151.402
-19.506,76.528,151.424
-19.506,77.176,151.446
-19.506,77.824,151.467
-19.506,78.472,151.468
-19.506,79.120,151.451
-19.506,79.769,151.472
-19.506,80.417,151.448
-19.506,81.065,151.442
-19.506,81.713,151.427
-19.506,82.361,151.444
-19.506,83.009,151.443
-19.506,83.657,151.416
-19.506,84.306,151.400
-19.506,84.954,151.422
-19.506,85.602,151.445
-19.506,86.250,151.467
-19.506,86.898,151.465
-19.506,87.546,151.448
-19.506,88.194,151.470
-19.506,88.843,151.445
-19.506,89.491,151.438
-19.506,90.139,151.429
-19.506,90.787,151.447
-19.506,91.435,151.447
-19.506,92.083,151.438
-19.506,92.731,151.397
-19.506,93.380,151.420
-19.506,94.028,151.466
-19.506,94.676,151.467
-19.012,60.324,151.568
-19.012,60.972,151.584
-19.012,61.620,151.551
-19.012,62.269,151.530
-19.012,62.917,151.556
-19.012,63.565,151.570
-19.012,64.213,151.547
-19.012,64.861,151.601
-19.012,65.509,151.588
-19.012,66.157,151.575
-19.012,66.806,151.583
-19.012,67.454,151.584
-19.012,68.102,151.557
-19.012,68.750,151.564
-19.012,69.398,151.581
-19.012,70.046,151.554
-19.012,70.694,151.543
-19.012,71.343,151.516
-19.012,71.991,151.572
-19.012,72.639,151.546
-19.012,73.287,151.598
-19.012,73.935,151.585
-19.012,74.583,151.598
-19.012,75.231,151.580
-19.012,75.880,151.583
-19.012,76.528,151.554
-19.012,77.176,151.556
-19.012,77.824,151.578
-19.012,78.472,151.557
-19.012,79.120,151.543
-19.012,79.769,151.513
-19.012,80.417,151.525
-19.012,81.065,151.544
-19.012,81.713,151.595
-19.012,82.361,151.582
-19.012,83.009,151.598
-19.012,83.657,151.577
-19.012,84.306,151.580
-19.012,84.954,151.551
-19.012,85.602,151.553
-19.012,86.250,151.578
-19.012,86.898,151.560
-19.012,87.546,151.542
-19.012,88.194,151.559
-19.012,88.843,151.597
-19.012,89.491,151.542
-19.012,90.139,151.593
-19.012,90.787,151.580
-19.012,91.435,151.598
-19.012,92.083,151.574
-19.012,92.731,151.578
-19.012,93.380,151.550
-19.012,94.028,151.557
-19.012,94.676,151.550
-18.519,60.324,151.736
-18.519,60.972,151.725
-18.519,61.620,151.730
-18.519,62.269,151.719
-18.519,62.917,151.709
-18.519,63.565,151.718
-18.519,64.213,151.734
-18.519,64.861,151.699
-18.519,65.509,151.713
-18.519,66.157,151.731
-18.519,66.806,151.698
-18.519,67.454,151.689
-18.519,68.102,151.706
-18.519,68.750,151.733
-18.519,69.398,151.722
-18.519,70.046,151.727
-18.519,70.694,151.731
-18.519,71.343,151.706
-18.519,71.991,151.716
-18.519,72.639,151.733
-18.519,73.287,151.703
-18.519,73.935,151.709
-18.519,74.583,151.728
-18.519,75.231,151.701
-18.519,75.880,151.653
-18.519,76.528,151.675
-18.519,77.176,151.730
-18.519,77.824,151.720
-18.519,78.472,151.724
-18.519,79.120,151.730
-18.519,79.769,151.703
-18.519,80.417,151.713
-18.519,81.065,151.731
-18.519,81.713,151.706
-18.519,82.361,151.706
-18.519,83.009,151.725
-18.519,83.657,151.744
-18.519,84.306,151.698
-18.519,84.954,151.665
-18.519,85.602,151.727
-18.519,86.250,151.717
-18.519,86.898,151.721
-18.519,87.546,151.730
-18.519,88.194,151.745
-18.519,88.843,151.710
-18.519,89.491,151.728
-18.519,90.139,151.710
-18.519,90.787,151.691
-18.519,91.435,151.722
-18.519,92.083,151.741
-18.519,92.731,151.731
-18.519,93.380,151.712
-18.519,94.028,151.724
-18.519,94.676,151.714
-18.025,60.324,151.880
-18.025,60.972,151.894
-18.025,61.620,151.859
-18.025,62.269,151.876
-18.025,62.917,151.892
-18.025,63.565,151.891
-18.025,64.213,151.882
-18.025,64.861,151.884
-18.025,65.509,151.875
-18.025,66.157,151.867
-18.025,66.806,151.878
-18.025,67.454,151.880
-18.025,68.102,151.863
-18.025,68.750,151.878
-18.025,69.398,151.893
-18.025,70.046,151.856
-18.025,70.694,151.873
-18.025,71.343,151.889
-18.025,71.991,151.888
-18.025,72.639,151.880
-18.025,73.287,151.871
-18.025,73.935,151.873
-18.025,74.583,151.864
-18.025,75.231,151.878
-18.025,75.880,151.848
-18.025,76.528,151.866
-18.025,77.176,151.876
-18.025,77.824,151.891
-18.025,78.472,151.853
-18.025,79.120,151.869
-18.025,79.769,151.886
-18.025,80.417,151.885
-18.025,81.065,151.877
-18.025,81.713,151.869
-18.025,82.361,151.876
-18.025,83.009,151.863
-18.025,83.657,151.877
-18.025,84.306,151.890
-18.025,84.954,151.858
-18.025,85.602,151.874
-18.025,86.250,151.889
-18.025,86.898,151.899
-18.025,87.546,151.890
-18.025,88.194,151.883
-18.025,88.843,151.883
-18.025,89.491,151.874
-18.025,90.139,151.866
-18.025,90.787,151.879
-18.025,91.435,151.864
-18.025,92.083,151.875
-18.025,92.731,151.889
-18.025,93.380,151.855
-18.025,94.028,151.871
-18.025,94.676,151.887
-17.531,60.324,152.041
-17.531,60.972,152.038
-17.531,61.620,152.028
-17.531,62.269,152.025
-17.531,62.917,152.036
-17.531,63.565,152.015
-17.531,64.213,152.022
-17.531,64.861,152.035
-17.531,65.509,152.048
-17.531,66.157,152.060
-17.531,66.806,152.054
-17.531,67.454,152.047
-17.531,68.102,152.040
-17.531,68.750,152.038
-17.531,69.398,152.034
-17.531,70.046,152.028
-17.531,70.694,152.024
-17.531,71.343,152.035
-17.531,71.991,152.019
-17.531,72.639,152.019
-17.531,73.287,152.033
-17.531,73.935,152.059
-17.531,74.583,152.059
-17.531,75.231,152.051
-17.531,75.880,152.044
-17.531,76.528,152.037
-17.531,77.176,152.035
-17.531,77.824,152.029
-17.531,78.472,152.031
-17.531,79.120,152.022
-17.531,79.769,152.034
-17.531,80.417,152.046
-17.531,81.065,152.016
-17.531,81.713,152.030
-17.531,82.361,152.056
-17.531,83.009,152.057
-17.531,83.657,152.048
-17.531,84.306,152.041
-17.531,84.954,152.034
-17.531,85.602,152.032
-17.531,86.250,152.031
-17.531,86.898,152.034
-17.531,87.546,152.020
-17.531,88.194,152.033
-17.531,88.843,152.045
-17.531,89.491,152.057
-17.531,90.139,152.027
-17.531,90.787,152.054
-17.531,91.435,152.055
-17.531,92.083,152.045
-17.531,92.731,152.038
-17.531,93.380,152.032
-17.531,94.028,152.025
-17.531,94.676,152.035
-17.037,60.324,152.188
-17.037,60.972,152.200
-17.037,61.620,152.211
-17.037,62.269,152.223
-17.037,62.917,152.214
-17.037,63.565,152.210
-17.037,64.213,152.219
-17.037,64.861,152.199
-17.037,65.509,152.197
-17.037,66.157,152.211
-17.037,66.806,152.197
-17.037,67.454,152.201
-17.037,68.102,152.174
-17.037,68.750,152.231
-17.037,69.398,152.197
-17.037,70.046,152.209
-17.037,70.694,152.221
-17.037,71.343,152.211
-17.037,71.991,152.207
-17.037,72.639,152.216
-17.037,73.287,152.196
-17.037,73.935,152.191
-17.037,74.583,152.207
-17.037,75.231,152.200
-17.037,75.880,152.200
-17.037,76.528,152.211
-17.037,77.176,152.228
-17.037,77.824,152.222
-17.037,78.472,152.207
-17.037,79.120,152.219
-17.037,79.769,152.208
-17.037,80.417,152.204
-17.037,81.065,152.213
-17.037,81.713,152.193
-17.037,82.361,152.188
-17.037,83.009,152.198
-17.037,83.657,152.203
-17.037,84.306,152.198
-17.037,84.954,152.209
-17.037,85.602,152.226
-17.037,86.250,152.220
-17.037,86.898,152.205
-17.037,87.546,152.217
-17.037,88.194,152.205
-17.037,88.843,152.200
-17.037,89.491,152.210
-17.037,90.139,152.193
-17.037,90.787,152.199
-17.037,91.435,152.181
-17.037,92.083,152.206
-17.037,92.731,152.196
-17.037,93.380,152.208
-17.037,94.028,152.223
-17.037,94.676,152.230
-16.543,60.324,152.387
-16.543,60.972,152.399
-16.543,61.620,152.373
-16.543,62.269,152.379
-16.543,62.917,152.366
-16.543,63.565,152.374
-16.543,64.213,152.348
-16.543,64.861,152.358
-16.543,65.509,152.394
-16.543,66.157,152.389
-16.543,66.806,152.390
-16.543,67.454,152.401
-16.543,68.102,152.375
-16.543,68.750,152.385
-16.543,69.398,152.397
-16.543,70.046,152.376
-16.543,70.694,152.376
-16.543,71.343,152.369
-16.543,71.991,152.372
-16.543,72.639,152.400
-16.543,73.287,152.355
-16.543,73.935,152.391
-16.543,74.583,152.386
-16.543,75.231,152.389
-16.543,75.880,152.399
-16.543,76.528,152.373
-16.543,77.176,152.382
-16.543,77.824,152.394
-16.543,78.472,152.361
-16.543,79.120,152.368
-16.543,79.769,152.372
-16.543,80.417,152.370
-16.543,81.065,152.397
-16.543,81.713,152.393
-16.543,82.361,152.388
-16.543,83.009,152.384
-16.543,83.657,152.387
-16.543,84.306,152.398
-16.543,84.954,152.372
-16.543,85.602,152.379
-16.543,86.250,152.391
-16.543,86.898,152.372
-16.543,87.546,152.353
-16.543,88.194,152.375
-16.543,88.843,152.400
-16.543,89.491,152.395
-16.543,90.139,152.390
-16.543,90.787,152.399
-16.543,91.435,152.381
-16.543,92.083,152.384
-16.543,92.731,152.396
-16.543,93.380,152.376
-16.543,94.028,152.376
-16.543,94.676,152.389
-16.049,60.324,152.531
-16.049,60.972,152.571
-16.049,61.620,152.567
-16.049,62.269,152.563
-16.049,62.917,152.565
-16.049,63.565,152.575
-16.049,64.213,152.550
-16.049,64.861,152.559
-16.049,65.509,152.570
-16.049,66.157,152.540
-16.049,66.806,152.550
-16.049,67.454,152.581
-16.049,68.102,152.550
-16.049,68.750,152.558
-16.049,69.398,152.568
-16.049,70.046,152.564
-16.049,70.694,152.561
-16.049,71.343,152.564
-16.049,71.991,152.573
-16.049,72.639,152.583
-16.049,73.287,152.556
-16.049,73.935,152.567
-16.049,74.583,152.539
-16.049,75.231,152.544
-16.049,75.880,152.579
-16.049,76.528,152.575
-16.049,77.176,152.557
-16.049,77.824,152.566
-16.049,78.472,152.562
-16.049,79.120,152.558
-16.049,79.769,152.561
-16.049,80.417,152.572
-16.049,81.065,152.581
-16.049,81.713,152.553
-16.049,82.361,152.565
-16.049,83.009,152.550
-16.049,83.657,152.532
-16.049,84.306,152.576
-16.049,84.954,152.572
-16.049,85.602,152.569
-16.049,86.250,152.564
-16.049,86.898,152.573
-16.049,87.546,152.555
-16.049,88.194,152.559
-16.049,88.843,152.570
-16.049,89.491,152.580
-16.049,90.139,152.550
-16.049,90.787,152.562
-16.049,91.435,152.549
-16.049,92.083,152.534
-16.049,92.731,152.574
-16.049,93.380,152.570
-16.049,94.028,152.566
-16.049,94.676,152.563
-15.556,60.324,152.734
-15.556,60.972,152.738
-15.556,61.620,152.748
-15.556,62.269,152.758
-15.556,62.917,152.729
-15.556,63.565,152.740
-15.556,64.213,152.753
-15.556,64.861,152.750
-15.556,65.509,152.747
-15.556,66.157,152.744
-15.556,66.806,152.736
-15.556,67.454,152.743
-15.556,68.102,152.752
-15.556,68.750,152.761
-15.556,69.398,152.736
-15.556,70.046,152.746
-15.556,70.694,152.756
-15.556,71.343,152.760
-15.556,71.991,152.736
-15.556,72.639,152.750
-15.556,73.287,152.747
-15.556,73.935,152.746
-15.556,74.583,152.741
-15.556,75.231,152.739
-15.556,75.880,152.741
-15.556,76.528,152.750
-15.556,77.176,152.759
-15.556,77.824,152.733
-15.556,78.472,152.743
-15.556,79.120,152.753
-15.556,79.769,152.758
-15.556,80.417,152.754
-15.556,81.065,152.747
-15.556,81.713,152.744
-15.556,82.361,152.745
-15.556,83.009,152.753
-15.556,83.657,152.736
-15.556,84.306,152.739
-15.556,84.954,152.748
-15.556,85.602,152.758
-15.556,86.250,152.730
-15.556,86.898,152.740
-15.556,87.546,152.758
-15.556,88.194,152.755
-15.556,88.843,152.752
-15.556,89.491,152.749
-15.556,90.139,152.742
-15.556,90.787,152.743
-15.556,91.435,152.751
-15.556,92.083,152.736
-15.556,92.731,152.736
-15.556,93.380,152.746
-15.556,94.028,152.756
-15.556,94.676,152.726
-15.062,60.324,152.936
-15.062,60.972,152.933
-15.062,61.620,152.931
-15.062,62.269,152.923
-15.062,62.917,152.921
-15.062,63.565,152.927
-15.062,64.213,152.935
-15.062,64.861,152.943
-15.062,65.509,152.919
-15.062,66.157,152.948
-15.062,66.806,152.938
-15.062,67.454,152.909
-15.062,68.102,152.935
-15.062,68.750,152.933
-15.062,69.398,152.931
-15.062,70.046,152.930
-15.062,70.694,152.920
-15.062,71.343,152.918
-15.062,71.991,152.925
-15.062,72.639,152.933
-15.062,73.287,152.942
-15.062,73.935,152.950
-15.062,74.583,152.945
-15.062,75.231,152.943
-15.062,75.880,152.902
-15.062,76.528,152.932
-15.062,77.176,152.930
-15.062,77.824,152.928
-15.062,78.472,152.929
-15.062,79.120,152.936
-15.062,79.769,152.915
-15.062,80.417,152.922
-15.062,81.065,152.931
-15.062,81.713,152.940
-15.062,82.361,152.948
-15.062,83.009,152.943
-15.062,83.657,152.940
-15.062,84.306,152.938
-15.062,84.954,152.930
-15.062,85.602,152.928
-15.062,86.250,152.926
-15.062,86.898,152.927
-15.062,87.546,152.935
-15.062,88.194,152.920
-15.062,88.843,152.920
-15.062,89.491,152.929
-15.062,90.139,152.938
-15.062,90.787,152.946
-15.062,91.435,152.940
-15.062,92.083,152.938
-15.062,92.731,152.935
-15.062,93.380,152.933
-15.062,94.028,152.925
-15.062,94.676,152.923
-14.568,60.324,153.122
-14.568,60.972,153.129
-14.568,61.620,153.136
-14.568,62.269,153.114
-14.568,62.917,153.125
-14.568,63.565,153.131
-14.568,64.213,153.122
-14.568,64.861,153.121
-14.568,65.509,153.119
-14.568,66.157,153.118
-14.568,66.806,153.108
-14.568,67.454,153.114
-14.568,68.102,153.112
-14.568,68.750,153.120
-14.568,69.398,153.127
-14.568,70.046,153.135
-14.568,70.694,153.112
-14.568,71.343,153.123
-14.568,71.991,153.129
-14.568,72.639,153.120
-14.568,73.287,153.118
-14.568,73.935,153.120
-14.568,74.583,153.116
-14.568,75.231,153.123
-14.568,75.880,153.104
-14.568,76.528,153.109
-14.568,77.176,153.118
-14.568,77.824,153.126
-14.568,78.472,153.133
-14.568,79.120,153.129
-14.568,79.769,153.120
-14.568,80.417,153.127
-14.568,81.065,153.117
-14.568,81.713,153.115
-14.568,82.361,153.117
-14.568,83.009,153.114
-14.568,83.657,153.122
-14.568,84.306,153.102
-14.568,84.954,153.107
-14.568,85.602,153.115
-14.568,86.250,153.123
-14.568,86.898,153.131
-14.568,87.546,153.127
-14.568,88.194,153.125
-14.568,88.843,153.124
-14.568,89.491,153.114
-14.568,90.139,153.113
-14.568,90.787,153.114
-14.568,91.435,153.112
-14.568,92.083,153.120
-14.568,92.731,153.127
-14.568,93.380,153.138
-14.568,94.028,153.113
-14.568,94.676,153.121
-14.074,60.324,153.313
-14.074,60.972,153.303
-14.074,61.620,153.311
-14.074,62.269,153.308
-14.074,62.917,153.301
-14.074,63.565,153.302
-14.074,64.213,153.302
-14.074,64.861,153.326
-14.074,65.509,153.325
-14.074,66.157,153.323
-14.074,66.806,153.314
-14.074,67.454,153.313
-14.074,68.102,153.317
-14.074,68.750,153.311
-14.074,69.398,153.310
-14.074,70.046,153.308
-14.074,70.694,153.307
-14.074,71.343,153.313
-14.074,71.991,153.297
-14.074,72.639,153.299
-14.074,73.287,153.324
-14.074,73.935,153.322
-14.074,74.583,153.322
-14.074,75.231,153.329
-14.074,75.880,153.310
-14.074,76.528,153.315
-14.074,77.176,153.308
-14.074,77.824,153.307
-14.074,78.472,153.305
-14.074,79.120,153.305
-14.074,79.769,153.312
-14.074,80.417,153.295
-14.074,81.065,153.297
-14.074,81.713,153.321
-14.074,82.361,153.320
-14.074,83.009,153.320
-14.074,83.657,153.327
-14.074,84.306,153.307
-14.074,84.954,153.312
-14.074,85.602,153.306
-14.074,86.250,153.305
-14.074,86.898,153.304
-14.074,87.546,153.303
-14.074,88.194,153.310
-14.074,88.843,153.317
-14.074,89.491,153.294
-14.074,90.139,153.318
-14.074,90.787,153.317
-14.074,91.435,153.318
-14.074,92.083,153.315
-14.074,92.731,153.305
-14.074,93.380,153.309
-14.074,94.028,153.307
-14.074,94.676,153.302
-13.580,60.324,153.519
-13.580,60.972,153.501
-13.580,61.620,153.508
-13.580,62.269,153.515
-13.580,62.917,153.507
-13.580,63.565,153.506
-13.580,64.213,153.508
-13.580,64.861,153.495
-13.580,65.509,153.495
-13.580,66.157,153.499
-13.580,66.806,153.500
-13.580,67.454,153.506
-13.580,68.102,153.493
-13.580,68.750,153.517
-13.580,69.398,153.516
-13.580,70.046,153.506
-13.580,70.694,153.513
-13.580,71.343,153.519
-13.580,71.991,153.504
-13.580,72.639,153.505
-13.580,73.287,153.513
-13.580,73.935,153.492
-13.580,74.583,153.496
-13.580,75.231,153.498
-13.580,75.880,153.504
-13.580,76.528,153.491
-13.580,77.176,153.514
-13.580,77.824,153.514
-13.580,78.472,153.504
-13.580,79.120,153.511
-13.580,79.769,153.518
-13.580,80.417,153.501
-13.580,81.065,153.503
-13.580,81.713,153.511
-13.580,82.361,153.489
-13.580,83.009,153.493
-13.580,83.657,153.495
-13.580,84.306,153.502
-13.580,84.954,153.509
-13.580,85.602,153.512
-13.580,86.250,153.511
-13.580,86.898,153.510
-13.580,87.546,153.509
-13.580,88.194,153.516
-13.580,88.843,153.499
-13.580,89.491,153.500
-13.580,90.139,153.508
-13.580,90.787,153.498
-13.580,91.435,153.492
-13.580,92.083,153.493
-13.580,92.731,153.500
-13.580,93.380,153.507
-13.580,94.028,153.513
-13.580,94.676,153.509
-13.086,60.216,153.708
-13.086,60.648,153.698
-13.086,61.080,153.695
-13.086,61.512,153.698
-13.086,61.944,153.704
-13.086,62.377,153.708
-13.086,62.809,153.711
-13.086,63.241,153.686
-13.086,63.673,153.696
-13.086,64.105,153.697
-13.086,64.537,153.697
-13.086,64.969,153.704
-13.086,65.401,153.685
-13.086,65.833,153.707
-13.086,66.265,153.696
-13.086,66.698,153.693
-13.086,67.130,153.696
-13.086,67.562,153.702
-13.086,67.994,153.706
-13.086,68.426,153.710
-13.086,68.858,153.685
-13.086,69.290,153.706
-13.086,69.722,153.695
-13.086,70.154,153.696
-13.086,70.586,153.702
-13.086,71.019,153.683
-13.086,71.451,153.708
-13.086,71.883,153.694
-13.086,72.315,153.691
-13.086,72.747,153.694
-13.086,73.179,153.700
-13.086,73.611,153.705
-13.086,74.043,153.708
-13.086,74.475,153.683
-13.086,74.907,153.704
-13.086,75.340,153.694
-13.086,75.772,153.695
-13.086,76.204,153.701
-13.086,76.636,153.682
-13.086,77.068,153.707
-13.086,77.500,153.693
-13.086,77.932,153.689
-13.086,78.364,153.693
-13.086,78.796,153.699
-13.086,79.228,153.703
-13.086,79.660,153.707
-13.086,80.093,153.713
-13.086,80.525,153.702
-13.086,80.957,153.692
-13.086,81.389,153.702
-13.086,81.821,153.699
-13.086,82.253,153.699
-13.086,82.685,153.706
-13.086,83.117,153.691
-13.086,83.549,153.690
-13.086,83.981,153.701
-13.086,84.414,153.697
-13.086,84.846,153.701
-13.086,85.278,153.705
-13.086,85.710,153.712
-13.086,86.142,153.711
-13.086,86.574,153.690
-13.086,87.006,153.700
-13.086,87.438,153.697
-13.086,87.870,153.698
-13.086,88.302,153.705
-13.086,88.735,153.689
-13.086,89.167,153.711
-13.086,89.599,153.700
-13.086,90.031,153.695
-13.086,90.463,153.699
-13.086,90.895,153.703
-13.086,91.327,153.710
-13.086,91.759,153.710
-13.086,92.191,153.689
-13.086,92.623,153.699
-13.086,93.056,153.699
-13.086,93.488,153.697
-13.086,93.920,153.703
-13.086,94.352,153.688
-13.086,94.784,153.709
-12.593,60.216,153.891
-12.593,60.648,153.905
-12.593,61.080,153.899
-12.593,61.512,153.886
-12.593,61.944,153.893
-12.593,62.377,153.883
-12.593,62.809,153.904
-12.593,63.241,153.894
